,,,
,,,
,,,
REG,DEP,COM,C16_MENPSEUL
84,3,3185,886
84,3,3185,530
84,3,3185,570
84,3,3185,391
84,3,3185,593
84,3,3186,310
84,3,3187,51
84,3,3188,20
84,3,3189,137
84,3,3190,973
84,3,3190,1377
84,3,3190,508
84,3,3190,404
84,3,3190,667
84,3,3190,656
84,3,3190,629
84,3,3190,837
84,3,3190,360
84,3,3191,46
84,3,3192,25
84,3,3193,29
84,3,3194,23
84,3,3195,387
84,3,3196,40
84,3,3197,162
84,3,3198,35
84,3,3200,165
84,3,3201,52
84,3,3202,161
84,3,3203,70
84,3,3204,71
84,3,3205,56
84,3,3206,36
84,3,3207,70
84,3,3208,67
84,3,3209,10
84,3,3210,70
84,3,3211,307
84,3,3212,139
84,3,3213,36
84,3,3214,40
84,3,3215,66
84,3,3216,25
84,3,3217,70
84,3,3218,44
84,3,3219,35
84,3,3220,80
84,3,3221,145
84,3,3222,15
84,3,3223,57
84,3,3224,53
84,3,3225,58
84,3,3226,22
84,3,3227,52
84,3,3228,10
84,3,3229,97
84,3,3230,45
84,3,3231,45
84,3,3232,16
84,3,3233,36
84,3,3234,71
84,3,3235,145
84,3,3236,612
84,3,3237,55
84,3,3238,93
84,3,3239,35
84,3,3240,79
84,3,3241,59
84,3,3242,69
84,3,3243,15
84,3,3244,28
84,3,3245,9
84,3,3246,61
84,3,3247,151
84,3,3248,31
84,3,3249,35
84,3,3250,56
84,3,3251,65
84,3,3252,54
84,3,3253,47
84,3,3254,465
84,3,3254,545
84,3,3255,30
84,3,3256,25
84,3,3257,119
84,3,3258,151
84,3,3259,62
84,3,3260,35
84,3,3261,35
84,3,3262,223
84,3,3263,30
84,3,3264,438
84,3,3265,106
84,3,3266,41
84,3,3267,76
84,3,3268,45
84,3,3269,11
84,3,3270,15
84,3,3271,85
84,3,3272,41
84,3,3273,35
84,3,3274,49
84,3,3275,325
84,3,3276,31
84,3,3277,30
84,3,3278,21
84,3,3279,65
84,3,3280,39
84,3,3281,85
84,3,3282,75
84,3,3283,139
84,3,3284,34
84,3,3285,25
84,3,3286,114
84,3,3287,41
84,3,3288,79
84,3,3289,77
84,3,3290,130
84,3,3291,65
84,3,3292,131
84,3,3293,61
84,3,3294,24
84,3,3295,15
84,3,3296,90
84,3,3297,285
84,3,3298,657
84,3,3299,36
84,3,3300,74
84,3,3301,91
84,3,3302,9
84,3,3303,26
84,3,3304,224
84,3,3305,61
84,3,3306,177
84,3,3307,37
84,3,3308,25
84,3,3309,100
84,3,3310,1435
84,3,3310,1328
84,3,3310,897
84,3,3310,498
84,3,3310,841
84,3,3310,1057
84,3,3310,1265
84,3,3310,565
84,3,3310,525
84,3,3310,499
84,3,3311,40
84,3,3312,35
84,3,3313,34
84,3,3314,100
84,3,3315,186
84,3,3316,120
84,3,3317,65
84,3,3319,70
84,3,3320,142
84,3,3321,564
84,3,3321,545
84,3,3321,571
84,3,3321,243
84,3,3321,157
84,3,3321,89
93,4,4001,135
93,4,4004,95
93,4,4005,32
93,4,4006,141
93,4,4007,15
93,4,4008,236
93,4,4009,5
93,4,4012,20
93,4,4013,81
93,4,4016,9
93,4,4017,15
93,4,4018,190
93,4,4019,682
93,4,4020,21
93,4,4021,19
93,4,4022,77
93,4,4023,42
93,4,4024,29
93,4,4025,75
93,4,4026,30
93,4,4027,25
93,4,4028,40
93,4,4030,10
93,4,4031,107
93,4,4032,34
93,4,4033,103
93,4,4034,134
93,4,4035,37
93,4,4036,114
93,4,4037,14
93,4,4039,280
93,4,4040,15
93,4,4041,43
93,4,4042,38
93,4,4043,25
93,4,4045,204
93,4,4046,110
93,4,4047,100
93,4,4049,492
93,4,4049,517
93,4,4050,0
93,4,4051,10
93,4,4053,60
93,4,4054,15
93,4,4055,15
93,4,4057,30
93,4,4058,40
93,4,4059,35
93,4,4061,93
93,4,4062,35
93,4,4063,157
93,4,4065,130
93,4,4066,41
93,4,4067,11
93,4,4068,105
93,4,4069,15
93,4,4070,549
93,4,4070,317
93,4,4070,352
93,4,4070,457
93,4,4070,381
93,4,4070,235
93,4,4070,868
93,4,4070,784
93,4,4070,15
93,4,4072,15
93,4,4073,75
93,4,4074,25
93,4,4075,40
93,4,4076,160
93,4,4077,26
93,4,4079,218
93,4,4081,87
93,4,4084,77
93,4,4085,0
93,4,4086,30
93,4,4087,20
93,4,4088,989
93,4,4090,43
93,4,4091,19
93,4,4092,19
93,4,4093,5
93,4,4094,470
93,4,4095,25
93,4,4096,159
93,4,4097,70
93,4,4099,20
93,4,4101,27
93,4,4102,69
93,4,4104,43
93,4,4106,84
93,4,4107,5
93,4,4108,240
93,4,4109,35
93,4,4110,133
93,4,4111,216
93,4,4112,635
93,4,4112,519
93,4,4112,1051
93,4,4112,344
93,4,4112,302
93,4,4112,578
93,4,4112,247
93,4,4112,218
93,4,4112,366
93,4,4112,29
93,4,4113,78
93,4,4115,25
93,4,4116,549
93,4,4118,19
93,4,4120,15
93,4,4121,108
93,4,4122,57
93,4,4123,148
93,4,4124,44
93,4,4126,71
93,4,4127,40
93,4,4128,20
93,4,4129,10
93,4,4130,24
93,4,4132,25
93,4,4133,44
93,4,4134,122
93,4,4135,124
93,4,4136,56
93,4,4137,10
93,4,4138,35
93,4,4139,64
93,4,4140,15
93,4,4141,65
93,4,4142,10
93,4,4143,940
93,4,4144,74
93,4,4145,195
93,4,4148,49
93,4,4149,396
93,4,4150,22
93,4,4151,97
93,4,4152,438
93,4,4154,20
93,4,4155,56
93,4,4156,52
93,4,4157,124
93,4,4158,100
93,4,4159,15
93,4,4160,270
93,4,4161,55
93,4,4162,45
93,4,4163,88
93,4,4164,14
93,4,4166,345
93,4,4167,63
93,4,4169,19
93,4,4170,21
93,4,4171,20
93,4,4172,121
93,4,4173,200
93,4,4174,30
93,4,4175,10
93,4,4176,37
93,4,4177,15
93,4,4178,284
93,4,4179,19
93,4,4180,14
93,4,4181,30
93,4,4182,29
93,4,4183,35
93,4,4184,30
93,4,4186,10
93,4,4187,21
93,4,4188,98
93,4,4189,75
93,4,4190,20
93,4,4191,5
93,4,4192,190
93,4,4193,27
93,4,4194,15
93,4,4195,101
93,4,4197,531
93,4,4199,34
93,4,4200,65
93,4,4201,24
93,4,4202,25
93,4,4203,75
93,4,4204,35
93,4,4205,227
93,4,4206,61
93,4,4207,10
93,4,4208,115
93,4,4209,760
93,4,4209,455
93,4,4209,315
93,4,4210,24
93,4,4211,30
93,4,4214,36
93,4,4216,30
93,4,4217,110
93,4,4218,45
93,4,4219,49
93,4,4220,46
93,4,4222,53
93,4,4224,25
93,4,4226,80
93,4,4227,53
93,4,4228,5
93,4,4229,36
93,4,4230,517
93,4,4231,48
93,4,4233,30
93,4,4234,49
93,4,4235,15
93,4,4236,25
93,4,4237,19
93,4,4240,69
93,4,4241,24
93,4,4242,362
93,4,4244,280
93,4,4245,445
93,5,5001,70
93,5,5003,55
93,5,5004,143
93,5,5006,357
93,5,5007,87
93,5,5008,50
93,5,5009,14
93,5,5010,144
93,5,5011,45
93,5,5012,79
93,5,5013,26
93,5,5014,45
93,5,5016,53
93,5,5017,225
93,5,5018,21
93,5,5019,44
93,5,5021,25
93,5,5022,38
93,5,5023,119
93,5,5023,365
93,5,5023,554
93,5,5023,467
93,5,5023,330
93,5,5023,0
93,5,5023,0
93,5,5023,0
93,5,5023,0
93,5,5024,38
93,5,5025,25
93,5,5026,55
93,5,5027,30
93,5,5028,24
93,5,5029,129
93,5,5031,30
93,5,5032,21
93,5,5033,5
93,5,5035,5
93,5,5036,186
93,5,5037,35
93,5,5038,62
93,5,5039,91
93,5,5040,544
93,5,5044,27
93,5,5045,120
93,5,5046,422
93,5,5046,519
93,5,5046,397
93,5,5047,24
93,5,5048,30
93,5,5049,12
93,5,5050,111
93,5,5051,5
93,5,5052,120
93,5,5053,115
93,5,5054,65
93,5,5055,50
93,5,5056,39
93,5,5057,31
93,5,5058,40
93,5,5059,84
93,5,5060,18
93,5,5061,963
93,5,5061,876
93,5,5061,604
93,5,5061,244
93,5,5061,645
93,5,5061,423
93,5,5061,326
93,5,5061,249
93,5,5061,249
93,5,5061,555
93,5,5061,566
93,5,5061,625
93,5,5061,541
93,5,5061,370
93,5,5061,335
93,5,5061,319
93,5,5061,39
93,5,5061,0
93,5,5061,13
93,5,5061,0
93,5,5061,176
93,5,5062,30
93,5,5063,117
93,5,5064,29
93,5,5065,425
93,5,5066,0
93,5,5068,34
93,5,5070,805
93,5,5071,39
93,5,5072,43
93,5,5073,52
93,5,5074,14
93,5,5075,50
93,5,5076,15
93,5,5077,70
93,5,5078,31
93,5,5079,162
93,5,5080,20
93,5,5081,10
93,5,5082,31
93,5,5084,41
93,5,5085,84
93,5,5086,25
93,5,5087,72
93,5,5089,13
93,5,5090,25
93,5,5091,10
93,5,5092,57
93,5,5093,45
93,5,5094,5
93,5,5095,45
93,5,5096,143
93,5,5097,70
93,5,5098,83
93,5,5099,15
93,5,5100,81
93,5,5101,224
93,5,5102,25
93,5,5103,115
93,5,5104,45
93,5,5106,60
93,5,5107,45
93,5,5108,15
93,5,5109,55
93,5,5110,55
93,5,5111,43
93,5,5112,18
93,5,5113,40
93,5,5114,45
93,5,5115,87
93,5,5116,30
93,5,5117,19
93,5,5118,232
93,5,5119,94
93,5,5120,9
93,5,5121,25
93,5,5122,120
93,5,5123,170
93,5,5124,50
93,5,5126,108
93,5,5127,30
93,5,5128,91
93,5,5129,15
93,5,5130,15
93,5,5131,10
93,5,5132,329
93,5,5133,246
93,5,5134,42
93,5,5135,15
93,5,5136,100
93,5,5139,174
93,5,5140,60
93,5,5142,96
93,5,5144,30
93,5,5145,180
93,5,5146,34
93,5,5147,50
93,5,5148,75
93,5,5149,49
93,5,5151,121
93,5,5152,45
93,5,5153,66
93,5,5154,20
93,5,5155,10
93,5,5156,62
93,5,5157,45
93,5,5158,24
93,5,5159,10
93,5,5160,20
93,5,5161,183
93,5,5162,159
93,5,5163,25
93,5,5164,150
93,5,5165,30
93,5,5166,280
93,5,5167,16
93,5,5168,82
93,5,5169,10
93,5,5170,296
93,5,5171,25
93,5,5172,56
93,5,5173,70
93,5,5174,90
93,5,5176,45
93,5,5177,110
93,5,5178,71
93,5,5179,633
93,5,5180,70
93,5,5181,69
93,5,5182,5
93,5,5183,220
93,5,5184,25
93,6,6001,19
93,6,6002,19
93,6,6003,91
93,6,6004,317
93,6,6004,286
93,6,6004,154
93,6,6004,175
93,6,6004,792
93,6,6004,540
93,6,6004,625
93,6,6004,441
93,6,6004,1105
93,6,6004,277
93,6,6004,771
93,6,6004,568
93,6,6004,0
93,6,6004,667
93,6,6004,695
93,6,6004,881
93,6,6004,642
93,6,6004,583
93,6,6004,482
93,6,6004,420
93,6,6004,281
93,6,6004,426
93,6,6004,1130
93,6,6004,1143
93,6,6004,1191
93,6,6004,1178
93,6,6005,39
93,6,6006,194
93,6,6007,276
93,6,6008,0
93,6,6009,29
93,6,6010,309
93,6,6011,781
93,6,6012,427
93,6,6012,431
93,6,6012,418
93,6,6012,389
93,6,6012,629
93,6,6013,145
93,6,6014,105
93,6,6015,162
93,6,6016,99
93,6,6017,25
93,6,6018,731
93,6,6018,237
93,6,6018,474
93,6,6019,142
93,6,6020,115
93,6,6021,80
93,6,6022,69
93,6,6023,365
93,6,6024,40
93,6,6025,159
93,6,6026,183
93,6,6027,997
93,6,6027,683
93,6,6027,440
93,6,6027,281
93,6,6027,561
93,6,6027,0
93,6,6027,1378
93,6,6027,631
93,6,6027,910
93,6,6027,585
93,6,6027,276
93,6,6027,340
93,6,6027,740
93,6,6027,762
93,6,6027,273
93,6,6027,383
93,6,6027,838
93,6,6028,68
93,6,6029,618
93,6,6029,1039
93,6,6029,964
93,6,6029,732
93,6,6029,453
93,6,6029,545
93,6,6029,928
93,6,6029,690
93,6,6029,725
93,6,6029,325
93,6,6029,479
93,6,6029,756
93,6,6029,578
93,6,6029,560
93,6,6029,526
93,6,6029,561
93,6,6029,452
93,6,6029,476
93,6,6029,615
93,6,6029,594
93,6,6029,771
93,6,6029,408
93,6,6029,1048
93,6,6029,211
93,6,6029,772
93,6,6029,576
93,6,6029,292
93,6,6029,284
93,6,6029,346
93,6,6029,431
93,6,6029,307
93,6,6030,273
93,6,6030,307
93,6,6030,623
93,6,6030,425
93,6,6030,492
93,6,6030,451
93,6,6030,965
93,6,6030,720
93,6,6030,455
93,6,6030,627
93,6,6030,654
93,6,6030,731
93,6,6030,879
93,6,6030,772
93,6,6030,642
93,6,6030,518
93,6,6030,476
93,6,6031,132
93,6,6032,829
93,6,6033,139
93,6,6033,305
93,6,6033,122
93,6,6033,40
93,6,6033,329
93,6,6034,122
93,6,6035,111
93,6,6036,47
93,6,6037,38
93,6,6038,358
93,6,6039,75
93,6,6040,13
93,6,6041,70
93,6,6042,88
93,6,6043,117
93,6,6044,201
93,6,6044,331
93,6,6044,246
93,6,6045,22
93,6,6046,247
93,6,6047,22
93,6,6048,371
93,6,6048,496
93,6,6049,20
93,6,6050,74
93,6,6051,25
93,6,6052,30
93,6,6053,25
93,6,6054,335
93,6,6055,15
93,6,6056,19
93,6,6057,274
93,6,6058,83
93,6,6059,290
93,6,6060,165
93,6,6061,20
93,6,6062,79
93,6,6063,20
93,6,6064,355
93,6,6065,270
93,6,6065,203
93,6,6066,196
93,6,6067,175
93,6,6068,60
93,6,6069,664
93,6,6069,445
93,6,6069,732
93,6,6069,472
93,6,6069,451
93,6,6069,397
93,6,6069,325
93,6,6069,400
93,6,6069,390
93,6,6069,285
93,6,6069,677
93,6,6069,240
93,6,6069,474
93,6,6069,386
93,6,6069,249
93,6,6069,292
93,6,6069,400
93,6,6070,112
93,6,6071,141
93,6,6072,25
93,6,6073,183
93,6,6074,200
93,6,6075,450
93,6,6076,5
93,6,6077,210
93,6,6078,40
93,6,6079,6
93,6,6079,401
93,6,6079,426
93,6,6079,372
93,6,6079,493
93,6,6079,906
93,6,6079,665
93,6,6079,926
93,6,6079,630
93,6,6080,19
93,6,6081,30
93,6,6082,30
93,6,6083,439
93,6,6083,456
93,6,6083,547
93,6,6083,556
93,6,6083,220
93,6,6083,585
93,6,6083,235
93,6,6083,462
93,6,6083,397
93,6,6083,194
93,6,6083,371
93,6,6083,607
93,6,6084,127
93,6,6084,554
93,6,6084,281
93,6,6084,324
93,6,6085,501
93,6,6085,236
93,6,6085,198
93,6,6085,348
93,6,6085,569
93,6,6085,298
93,6,6085,444
93,6,6086,58
93,6,6087,5
93,6,6088,403
93,6,6088,451
93,6,6088,584
93,6,6088,627
93,6,6088,562
93,6,6088,816
93,6,6088,552
93,6,6088,536
93,6,6088,727
93,6,6088,569
93,6,6088,581
93,6,6088,463
93,6,6088,847
93,6,6088,1049
93,6,6088,476
93,6,6088,501
93,6,6088,441
93,6,6088,256
93,6,6088,1050
93,6,6088,955
93,6,6088,589
93,6,6088,476
93,6,6088,550
93,6,6088,465
93,6,6088,621
93,6,6088,531
93,6,6088,108
93,6,6088,323
93,6,6088,344
93,6,6088,625
93,6,6088,574
93,6,6088,187
93,6,6088,462
93,6,6088,382
93,6,6088,179
93,6,6088,219
93,6,6088,186
93,6,6088,113
93,6,6088,154
93,6,6088,157
93,6,6088,491
93,6,6088,604
93,6,6088,335
93,6,6088,445
93,6,6088,615
93,6,6088,853
93,6,6088,806
93,6,6088,494
93,6,6088,441
93,6,6088,475
93,6,6088,515
93,6,6088,242
93,6,6088,412
93,6,6088,586
93,6,6088,581
93,6,6088,664
93,6,6088,599
93,6,6088,558
93,6,6088,653
93,6,6088,404
93,6,6088,489
93,6,6088,534
93,6,6088,692
93,6,6088,634
93,6,6088,477
93,6,6088,597
93,6,6088,378
93,6,6088,427
93,6,6088,649
93,6,6088,511
93,6,6088,592
93,6,6088,654
93,6,6088,689
93,6,6088,471
93,6,6088,461
93,6,6088,628
93,6,6088,625
93,6,6088,490
93,6,6088,466
93,6,6088,395
93,6,6088,533
93,6,6088,497
93,6,6088,461
93,6,6088,633
93,6,6088,19
93,6,6088,574
93,6,6088,579
93,6,6088,744
93,6,6088,593
93,6,6088,566
93,6,6088,529
93,6,6088,634
93,6,6088,376
93,6,6088,472
93,6,6088,551
93,6,6088,550
93,6,6088,701
93,6,6088,450
93,6,6088,519
93,6,6088,809
93,6,6088,900
93,6,6088,408
93,6,6088,559
93,6,6088,673
93,6,6088,702
93,6,6088,671
93,6,6088,635
93,6,6088,707
93,6,6088,639
93,6,6088,600
93,6,6088,771
93,6,6088,521
93,6,6088,668
93,6,6088,536
93,6,6088,791
93,6,6088,482
93,6,6088,380
93,6,6088,672
93,6,6088,552
93,6,6088,840
93,6,6088,738
93,6,6088,369
93,6,6088,698
93,6,6088,607
93,6,6088,234
93,6,6088,281
93,6,6088,252
93,6,6088,182
93,6,6088,340
93,6,6088,666
93,6,6088,92
93,6,6088,399
93,6,6088,699
93,6,6088,516
93,6,6088,465
93,6,6088,410
93,6,6088,244
93,6,6088,400
93,6,6088,310
93,6,6088,340
93,6,6088,345
93,6,6088,168
93,6,6088,381
93,6,6088,228
93,6,6088,427
93,6,6088,302
93,6,6089,194
93,6,6090,382
93,6,6090,481
93,6,6091,264
93,6,6092,166
93,6,6093,35
93,6,6094,170
93,6,6095,507
93,6,6095,456
93,6,6095,182
93,6,6096,20
93,6,6097,33
93,6,6098,15
93,6,6099,282
93,6,6100,36
93,6,6101,25
93,6,6102,25
93,6,6103,277
93,6,6104,651
93,6,6104,524
93,6,6104,550
93,6,6104,292
93,6,6104,733
93,6,6105,228
93,6,6105,312
93,6,6106,81
93,6,6107,10
93,6,6108,571
93,6,6109,123
93,6,6110,25
93,6,6111,40
93,6,6112,370
93,6,6113,158
93,6,6114,662
93,6,6115,15
93,6,6116,53
93,6,6117,82
93,6,6118,455
93,6,6119,25
93,6,6120,415
93,6,6121,255
93,6,6122,400
93,6,6123,8
93,6,6123,601
93,6,6123,436
93,6,6123,567
93,6,6123,519
93,6,6123,456
93,6,6123,528
93,6,6123,555
93,6,6123,974
93,6,6123,216
93,6,6123,438
93,6,6124,11
93,6,6125,17
93,6,6126,279
93,6,6127,286
93,6,6128,379
93,6,6129,68
93,6,6130,411
93,6,6131,14
93,6,6132,140
93,6,6133,21
93,6,6134,88
93,6,6135,46
93,6,6136,471
93,6,6137,143
93,6,6138,261
93,6,6139,10
93,6,6140,290
93,6,6141,34
93,6,6142,44
93,6,6143,90
93,6,6144,86
93,6,6145,20
93,6,6146,15
93,6,6147,370
93,6,6148,496
93,6,6149,194
93,6,6149,360
93,6,6149,255
93,6,6149,294
93,6,6150,391
93,6,6151,137
93,6,6152,322
93,6,6152,567
93,6,6152,1121
93,6,6152,243
93,6,6153,138
93,6,6154,78
93,6,6155,266
93,6,6155,51
93,6,6155,294
93,6,6155,421
93,6,6155,532
93,6,6155,742
93,6,6155,595
93,6,6155,682
93,6,6155,475
93,6,6155,459
93,6,6156,30
93,6,6157,512
93,6,6157,693
93,6,6157,472
93,6,6157,289
93,6,6157,435
93,6,6157,541
93,6,6157,279
93,6,6158,110
93,6,6159,381
93,6,6159,456
93,6,6159,105
93,6,6160,17
93,6,6161,103
93,6,6161,304
93,6,6161,273
93,6,6161,358
93,6,6161,781
93,6,6161,524
93,6,6161,431
93,6,6162,150
93,6,6163,455
84,7,7001,50
84,7,7002,61
84,7,7003,26
84,7,7004,14
84,7,7005,175
84,7,7006,50
84,7,7007,123
84,7,7008,149
84,7,7009,205
84,7,7010,1092
84,7,7010,628
84,7,7010,576
84,7,7010,419
84,7,7010,264
84,7,7010,498
84,7,7010,129
84,7,7011,100
84,7,7012,54
84,7,7013,97
84,7,7014,70
84,7,7015,57
84,7,7016,70
84,7,7017,102
84,7,7018,10
84,7,7019,1056
84,7,7019,617
84,7,7019,570
84,7,7019,529
84,7,7019,244
84,7,7020,46
84,7,7022,120
84,7,7023,74
84,7,7024,98
84,7,7025,45
84,7,7026,50
84,7,7027,234
84,7,7028,78
84,7,7029,53
84,7,7030,29
84,7,7031,133
84,7,7032,30
84,7,7033,30
84,7,7034,45
84,7,7035,88
84,7,7036,34
84,7,7037,33
84,7,7038,10
84,7,7039,30
84,7,7040,57
84,7,7041,295
84,7,7042,482
84,7,7042,341
84,7,7042,276
84,7,7044,26
84,7,7045,100
84,7,7047,19
84,7,7048,76
84,7,7049,15
84,7,7050,106
84,7,7051,68
84,7,7052,75
84,7,7053,64
84,7,7054,36
84,7,7055,294
84,7,7056,82
84,7,7058,165
84,7,7059,20
84,7,7060,24
84,7,7061,72
84,7,7062,25
84,7,7063,26
84,7,7064,659
84,7,7065,48
84,7,7066,428
84,7,7067,26
84,7,7068,80
84,7,7069,100
84,7,7070,229
84,7,7071,145
84,7,7072,183
84,7,7073,94
84,7,7074,16
84,7,7075,30
84,7,7076,383
84,7,7077,29
84,7,7078,420
84,7,7079,173
84,7,7080,45
84,7,7081,25
84,7,7082,46
84,7,7083,66
84,7,7084,103
84,7,7085,85
84,7,7086,84
84,7,7087,46
84,7,7088,32
84,7,7089,166
84,7,7090,208
84,7,7091,30
84,7,7092,15
84,7,7093,46
84,7,7094,15
84,7,7095,70
84,7,7096,81
84,7,7097,56
84,7,7098,20
84,7,7099,75
84,7,7100,76
84,7,7101,140
84,7,7102,908
84,7,7102,392
84,7,7102,254
84,7,7102,591
84,7,7103,20
84,7,7104,20
84,7,7105,19
84,7,7106,35
84,7,7107,209
84,7,7108,16
84,7,7109,56
84,7,7110,326
84,7,7111,30
84,7,7112,40
84,7,7113,38
84,7,7114,36
84,7,7115,92
84,7,7116,329
84,7,7117,306
84,7,7118,28
84,7,7119,40
84,7,7120,27
84,7,7121,34
84,7,7122,187
84,7,7123,35
84,7,7124,5
84,7,7126,165
84,7,7127,216
84,7,7128,66
84,7,7129,473
84,7,7130,25
84,7,7131,63
84,7,7132,318
84,7,7133,24
84,7,7134,182
84,7,7135,5
84,7,7136,10
84,7,7137,15
84,7,7138,265
84,7,7139,29
84,7,7140,60
84,7,7141,30
84,7,7142,70
84,7,7143,74
84,7,7144,0
84,7,7145,145
84,7,7146,84
84,7,7147,60
84,7,7148,30
84,7,7149,61
84,7,7150,100
84,7,7151,35
84,7,7152,146
84,7,7153,52
84,7,7154,20
84,7,7155,130
84,7,7156,150
84,7,7157,191
84,7,7158,24
84,7,7159,78
84,7,7160,10
84,7,7161,122
84,7,7162,75
84,7,7163,20
84,7,7165,38
84,7,7166,35
84,7,7167,145
84,7,7168,90
84,7,7169,34
84,7,7170,41
84,7,7171,86
84,7,7172,168
84,7,7173,15
84,7,7174,70
84,7,7175,15
84,7,7176,15
84,7,7177,61
84,7,7178,85
84,7,7179,5
84,7,7181,435
84,7,7182,136
84,7,7183,75
84,7,7184,61
84,7,7185,66
84,7,7186,410
84,7,7186,673
84,7,7186,415
84,7,7186,511
84,7,7187,30
84,7,7188,140
84,7,7189,62
84,7,7190,25
84,7,7191,260
84,7,7192,68
84,7,7193,26
84,7,7194,59
84,7,7195,19
84,7,7196,48
84,7,7197,326
84,7,7198,85
84,7,7199,180
84,7,7200,19
84,7,7201,440
84,7,7202,35
84,7,7203,30
84,7,7204,385
84,7,7205,127
84,7,7206,5
84,7,7207,128
84,7,7208,20
84,7,7209,15
84,7,7210,76
84,7,7211,81
84,7,7212,40
84,7,7213,35
84,7,7214,34
84,7,7215,34
84,7,7216,82
84,7,7217,90
84,7,7218,53
84,7,7219,25
84,7,7220,24
84,7,7221,35
84,7,7222,30
84,7,7223,20
84,7,7224,35
84,7,7225,96
84,7,7226,14
84,7,7227,126
84,7,7228,90
84,7,7229,124
84,7,7230,59
84,7,7231,347
84,7,7232,54
84,7,7233,42
84,7,7234,10
84,7,7235,46
84,7,7236,185
84,7,7237,109
84,7,7238,35
84,7,7239,20
84,7,7240,165
84,7,7241,71
84,7,7242,20
84,7,7243,30
84,7,7244,37
84,7,7245,331
84,7,7247,91
84,7,7248,41
84,7,7249,15
84,7,7250,45
84,7,7251,26
84,7,7252,41
84,7,7253,41
84,7,7254,90
84,7,7255,162
84,7,7256,54
84,7,7257,10
84,7,7258,50
84,7,7259,221
84,7,7260,70
84,7,7261,188
84,7,7262,19
84,7,7263,20
84,7,7264,322
84,7,7265,147
84,7,7266,31
84,7,7267,50
84,7,7268,128
84,7,7269,195
84,7,7270,46
84,7,7272,45
84,7,7273,45
84,7,7274,30
84,7,7275,27
84,7,7276,30
84,7,7277,11
84,7,7278,63
84,7,7279,182
84,7,7280,201
84,7,7281,283
84,7,7281,257
84,7,7281,314
84,7,7282,46
84,7,7283,5
84,7,7284,40
84,7,7285,15
84,7,7286,75
84,7,7287,30
84,7,7288,113
84,7,7289,221
84,7,7290,35
84,7,7291,128
84,7,7292,85
84,7,7293,72
84,7,7294,80
84,7,7295,213
84,7,7296,189
84,7,7297,55
84,7,7298,90
84,7,7299,20
84,7,7300,40
84,7,7301,125
84,7,7302,60
84,7,7303,49
84,7,7304,97
84,7,7305,50
84,7,7306,39
84,7,7307,71
84,7,7308,306
84,7,7309,263
84,7,7310,50
84,7,7311,15
84,7,7312,45
84,7,7313,202
84,7,7314,45
84,7,7315,75
84,7,7316,209
84,7,7317,87
84,7,7318,34
84,7,7319,719
84,7,7319,257
84,7,7319,476
84,7,7321,10
84,7,7322,210
84,7,7323,139
84,7,7324,670
84,7,7324,730
84,7,7324,247
84,7,7324,372
84,7,7325,302
84,7,7326,26
84,7,7327,80
84,7,7328,84
84,7,7329,76
84,7,7330,405
84,7,7331,853
84,7,7332,59
84,7,7333,111
84,7,7334,598
84,7,7335,30
84,7,7336,38
84,7,7337,232
84,7,7338,305
84,7,7339,222
84,7,7340,146
84,7,7341,437
84,7,7342,162
84,7,7343,139
84,7,7344,30
84,7,7345,108
84,7,7346,451
84,7,7347,95
84,7,7348,195
84,7,7349,446
84,7,7349,447
44,8,8001,54
44,8,8003,187
44,8,8004,20
44,8,8005,20
44,8,8006,35
44,8,8008,85
44,8,8010,24
44,8,8011,30
44,8,8013,50
44,8,8014,5
44,8,8015,21
44,8,8016,20
44,8,8017,23
44,8,8018,15
44,8,8019,5
44,8,8020,10
44,8,8021,10
44,8,8022,30
44,8,8023,5
44,8,8024,118
44,8,8025,193
44,8,8026,36
44,8,8027,10
44,8,8028,82
44,8,8029,15
44,8,8030,5
44,8,8031,10
44,8,8032,20
44,8,8033,15
44,8,8034,55
44,8,8035,10
44,8,8036,20
44,8,8037,105
44,8,8038,23
44,8,8039,50
44,8,8040,85
44,8,8041,21
44,8,8042,29
44,8,8043,204
44,8,8044,14
44,8,8045,20
44,8,8046,15
44,8,8047,9
44,8,8048,30
44,8,8049,20
44,8,8052,15
44,8,8053,353
44,8,8055,64
44,8,8056,4
44,8,8057,50
44,8,8058,20
44,8,8059,5
44,8,8060,15
44,8,8061,0
44,8,8062,15
44,8,8063,10
44,8,8064,20
44,8,8065,14
44,8,8066,5
44,8,8067,152
44,8,8069,32
44,8,8070,33
44,8,8071,15
44,8,8073,15
44,8,8074,10
44,8,8075,26
44,8,8076,125
44,8,8077,14
44,8,8078,80
44,8,8079,20
44,8,8080,10
44,8,8081,463
44,8,8081,288
44,8,8082,10
44,8,8083,40
44,8,8084,9
44,8,8085,25
44,8,8086,16
44,8,8087,20
44,8,8088,15
44,8,8089,51
44,8,8090,474
44,8,8092,15
44,8,8094,5
44,8,8095,20
44,8,8096,48
44,8,8097,65
44,8,8098,19
44,8,8099,10
44,8,8100,10
44,8,8101,16
44,8,8102,15
44,8,8103,25
44,8,8104,9
44,8,8105,348
44,8,8105,474
44,8,8105,166
44,8,8105,326
44,8,8105,551
44,8,8105,770
44,8,8105,1158
44,8,8105,1124
44,8,8105,658
44,8,8105,809
44,8,8105,370
44,8,8105,481
44,8,8105,374
44,8,8105,519
44,8,8105,297
44,8,8105,269
44,8,8105,449
